distance,duration
13196.7,2657.2
4627.7,932.7
6903.2,1392.9
17339.3,3498.3
7575.8,1535.0
5458.7,1128.5
4238.0,965.1
3042.2,657.1
19027.7,4159.6
9156.7,1840.2
13060.4,2682.7
4198.1,944.4
2743.0,550.2
6250.8,1276.9
16004.4,3459.4
11321.5,2308.6
17976.2,3645.2
8383.7,1710.3
11847.4,2403.4
10638.8,2187.4
7326.1,1481.6
10702.2,2154.8
1622.5,343.0
13581.6,2776.3
9483.5,1909.6
5282.0,1081.3
2213.4,451.9
2743.0,550.2
6070.2,1281.2
5076.5,1019.7
19910.7,4043.9
14698.0,2960.8
12681.8,2545.2
5558.2,1128.4
25561.1,5179.8
19838.4,4039.2
16767.5,3383.1
4430.7,958.5
13670.8,2746.4
2891.2,613.6
7242.1,1510.6
2690.5,550.4
18625.9,3750.9
3679.7,737.5
533.8,107.5
1191.7,255.6
7095.1,1421.0
12765.1,2635.6
8204.4,1760.0
8905.5,1854.7
2743.0,550.2
2474.7,507.4
19295.5,4359.8
3265.5,663.2
16115.8,3310.6
15821.9,3281.2
8117.9,1634.4
8737.9,1807.0
10617.5,2234.7
1983.6,396.7
3670.3,744.3
18108.6,4092.5
3463.3,711.1
8950.7,1832.3
9787.2,1973.1
3684.1,738.6
4715.5,979.2
10016.5,2055.7
8632.1,1737.2
4082.0,853.2
17164.0,4214.1
4292.2,870.2
20736.2,4187.5
5970.7,1211.8
13924.6,3475.4
3835.1,802.7
4567.3,913.4
8737.9,1807.0
9311.3,1946.5
5913.1,1205.4
8574.2,1726.0
5282.0,1081.3
17273.5,3475.4
7484.5,1499.6
2508.6,514.9
11800.7,2446.4
1773.7,359.2
449.9,90.0
2318.0,472.5
24254.4,5388.9
7877.6,1593.9
4964.7,1048.1
9745.8,2020.2
22163.3,4731.8
10156.8,2103.0
4377.9,918.6
1844.6,407.0
13293.0,3512.6
2660.2,536.0
7996.3,1635.7
20492.2,4157.9
17210.5,3537.0
8291.9,1869.3
12315.5,2463.1
25314.5,5124.6
15379.4,3178.8
7377.6,1513.3
3922.2,809.2
14915.7,3047.4
15427.0,3237.5
15629.3,3188.1
13420.6,2767.9
6952.8,1411.8
16178.7,3357.1
10166.7,2054.2
2281.8,456.3
7440.6,1550.4
6780.8,1369.7
10484.2,2113.3
18109.4,3772.9
11750.0,2364.1
7917.6,1595.8
8174.7,1643.8
11025.0,2223.7
9128.5,1827.2
7906.7,1655.5
18103.9,3669.2
12670.7,2755.1
5912.2,1182.4
6748.3,1439.4
10392.1,2106.8
9164.4,1848.3
12412.3,2527.2
2113.2,428.0
13075.0,2646.2
17446.9,3834.6
9088.6,1843.1
8044.0,1683.8
14555.5,2938.8
1983.6,396.7
7818.8,1625.2
7142.5,1503.5
6835.0,1469.8
11363.3,2507.2
5583.7,1265.9
5177.7,1171.4
11389.0,2293.3
16347.4,3290.8
4950.1,1003.1
15592.1,3158.9
15108.1,3096.6
24254.4,5388.9
25875.7,6042.7
16405.6,3413.8
14896.5,3016.7
4416.0,887.1
2743.0,550.2
3575.3,719.6
12360.7,2599.8
7906.7,1655.5
27684.0,5617.7
2012.6,425.6
3723.8,760.3
13226.5,2973.0
9673.9,1968.4
17941.4,3651.2
3940.7,1042.8
5492.2,1118.2
2119.5,436.7
6294.2,1355.9
10891.1,2239.8
17353.0,3485.0
9278.3,1899.2
3800.9,786.5
28377.8,5873.3
2832.9,566.6
8256.4,1765.7
5190.0,1038.0
4802.2,987.5
18965.2,3902.5
4157.3,831.4
6504.3,1363.7
12037.8,2717.9
2540.6,526.2
6791.1,1390.7
13548.2,2751.0
4677.3,959.7
1942.9,428.9
24413.4,5406.0
13360.8,2727.6
6809.3,1375.4
5712.5,1165.0
3206.0,669.7
5902.7,1224.0
14040.6,3013.0
15968.8,3254.0
12684.7,2658.5
7865.2,1580.3
3086.7,626.2
1983.6,396.7
3307.8,676.6
17984.6,3644.1
3624.0,737.1
16028.4,3482.2
6494.4,1317.4
3808.5,767.9
1452.8,320.1
5081.2,1016.2
2832.8,566.5
5400.0,1101.1
8718.5,1753.1
4062.2,822.6
2699.0,539.8
3532.1,706.4
17665.1,3756.1
1978.6,475.4
4020.1,812.9
8858.1,1794.4
9985.7,2101.5
7499.2,1577.4
2260.4,453.9
16531.2,3483.5
7532.7,1527.2
12853.2,2575.5
18490.5,3801.0
10490.1,2131.0
4863.7,972.7
19768.2,4090.2
7906.7,1655.5
1685.0,389.0
6414.2,1282.8
8195.2,1690.5
12899.2,2620.3
7443.3,1499.5
3632.5,745.0
11406.6,2304.8
9755.6,1970.2
5868.1,1199.2
17049.0,3459.1
17509.9,3827.7
7704.0,1567.5
7906.7,1655.5
1881.9,387.6
3575.3,719.6
22900.8,4852.9
14414.5,3005.5
7197.3,1439.4
7750.6,1559.0
6179.6,1275.4
13957.2,2808.5
4677.6,978.8
5321.1,1075.8
4672.4,963.1
4461.3,918.2
19341.7,3943.6
2765.9,568.2
8252.4,1732.1
7262.4,1483.1
10392.1,2106.8
4377.9,918.6
8575.6,1752.2
20253.4,4838.8
9278.3,1899.2
4045.8,809.1
13020.1,2624.4
2626.0,553.5
9251.4,1916.8
4994.6,1020.6
13133.2,2635.0
6202.2,1240.4
1773.7,359.2
17813.3,3606.5
7853.0,1648.5
2090.1,448.9
8352.9,1686.3
1833.8,390.7
2776.6,598.5
5872.6,1216.6
1753.5,379.0
9650.2,1937.0
2403.7,497.2
6672.7,1353.2
5464.8,1092.9
12459.8,3243.6
3476.8,735.1
16571.7,3435.9
11444.3,2401.5
9086.4,1832.8
24413.4,5406.0
2594.6,530.5
5852.2,1188.8
1809.4,361.9
10293.2,2087.0
2832.8,566.5
6521.8,1313.2
15092.0,3028.4
10540.6,2130.9
3591.8,767.7
6510.8,1302.1
5116.6,1091.0
8090.9,1626.2
5350.5,1127.8
7400.1,1480.0
13963.0,2904.5
2830.5,576.2
7123.8,1456.2
4404.8,893.3
3117.8,678.6
8209.1,1663.4
1405.8,304.3
4980.1,1008.4
7947.3,1609.1
10405.1,2098.3
16767.5,3383.1
3548.5,711.9
2778.1,676.7
6286.8,1275.0
12177.4,2435.4
15365.9,3197.3
6013.0,1228.5
10633.8,2203.4
4430.7,958.5
6414.2,1282.8
8241.6,1744.9
11589.5,3024.8
4964.7,1048.1
7066.4,1460.4
18123.3,3694.0
10419.9,2154.2
4202.7,840.5
6273.7,1257.6
5992.8,1296.0
19566.4,3952.3
2743.0,550.2
10419.9,2154.2
3551.3,713.6
5217.5,1094.4
3763.2,804.6
6808.3,1382.3
2012.6,425.6
22086.4,4487.0
4349.4,943.3
19072.7,3846.9
2956.9,600.3
13107.0,2684.3
10050.3,2086.0
8977.5,1837.1
8361.7,1697.0
9246.3,1862.9
17619.6,3558.2
16892.7,3409.2
4161.7,877.0
5405.1,1104.0
5464.1,1101.9
9161.6,1967.0
25570.8,5899.7
4566.7,953.6
10189.9,2075.7
23783.3,5005.3
17941.4,3651.2
16872.2,3446.9
1622.5,343.0
16514.7,3527.7
3569.0,713.8
6601.1,1411.6
6908.0,1400.1
5321.1,1075.8
8225.6,1710.5
4426.6,891.6
3890.5,799.8
10110.2,2037.6
1922.5,396.2
2460.6,494.1
6746.5,1389.7
7011.2,1424.8
17138.7,3453.9
4498.2,899.6
11126.9,2246.7
4192.6,847.4
12519.6,2572.8
5815.5,1205.2
6680.8,1404.1
7906.7,1655.5
8114.3,1628.4
14038.6,2900.9
4860.5,972.1
11154.4,2259.8
14521.4,2918.9
9470.7,1921.1
4217.0,846.5
7818.8,1625.2
4822.7,1035.1
2361.7,552.2
17126.0,3514.9
7169.1,1484.6
5239.7,1047.9
8302.4,1794.7
5760.7,1205.0
6526.0,1324.3
6932.0,1411.3
27909.8,6109.4
19175.9,3845.3
1785.8,380.5
8512.7,1762.4
11727.3,2374.8
6082.2,1316.1
7859.1,1580.7
3583.0,771.6
4073.8,864.5
4133.8,846.4
17819.6,3680.2
6057.8,1252.4
10027.4,2112.3
9053.3,1814.4
20815.4,4949.1
7789.2,1759.8
16531.2,3483.5
2743.0,550.2
21599.6,4379.7
15599.0,3169.4
8625.4,1725.0
5535.0,1142.1
11431.5,2301.8
3661.2,737.4
3632.5,745.0
4061.4,831.3
6538.2,1362.7
7973.4,1599.5
2731.9,546.4
12890.0,2606.2
8892.1,1917.1
7895.7,1610.3
16767.5,3383.1
7624.7,1541.4
10891.1,2239.8
2625.9,552.2
14232.8,3000.3
14698.0,2960.8
2568.5,532.1
6937.0,1437.3
22630.8,4560.6
10907.3,2211.7
22639.6,4589.8
19083.4,3848.3
10100.2,2035.1
2816.8,637.9
10801.3,2223.5
1983.6,396.7
2459.3,491.8
7618.5,1547.8
8092.1,1629.2
4517.9,971.9
7068.0,1531.1
8033.4,1617.5
1983.6,396.7
7973.4,1709.1
16290.7,3374.8
16767.5,3383.1
21702.5,4840.8
8947.7,1831.2
5842.7,1200.1
17803.6,3965.2
14022.0,2934.6
2711.8,542.3
4610.8,938.7
12330.1,2469.9
21114.3,4252.2
5616.4,1190.6
8631.4,1751.9
4515.9,932.8
5405.4,1114.2
14236.0,2898.9
10225.1,2173.4
2832.8,566.5
5819.0,1204.0
14225.8,2886.1
3164.6,694.9
24606.6,5273.2
26525.0,5424.2
12332.8,2546.5
20150.1,4803.1
5504.4,1137.4
2443.8,497.3
5939.7,1187.9
6441.1,1298.4
10399.4,2213.7
8549.3,1725.9
6730.6,1364.6
7292.5,1458.5
3734.7,767.8
17625.7,3606.1
3551.3,713.6
17941.4,3651.2
2743.0,550.2
5029.9,1038.8
14058.8,2833.5
13185.6,2697.5
13895.5,2873.7
6022.5,1290.4
6463.0,1341.4
10441.4,2136.0
7193.9,1466.8
16547.8,3388.1
7916.1,1594.0
4360.9,925.3
5419.0,1115.6
5534.8,1158.9
10275.5,2081.9
14978.6,3053.9
5059.8,1079.1
3729.2,797.3
2245.9,480.2
13757.5,2754.8
11976.4,2516.1
6699.7,1348.4
15055.2,3072.3
9718.3,1962.1
6936.6,1406.0
7818.8,1625.2
20313.6,4140.8
22222.1,4623.7
19543.6,4662.0
4336.1,870.3
4342.9,930.7
3633.4,741.7
10999.6,2258.2
10999.6,2258.2
8287.1,1661.2
17001.7,3448.7
12296.4,2464.4
2377.0,552.9
8623.7,1963.6
2523.2,510.8
13204.5,2666.7
5049.6,1029.6
5327.8,1083.3
16767.5,3383.1
5269.8,1075.7
3421.0,702.4
13193.5,2683.7
13035.5,2627.6
14785.8,3030.6
4298.0,931.4
9415.9,1906.9
3608.1,725.1
7772.4,1581.2
4123.0,852.6
12349.8,2469.9
7874.1,1677.4
6064.6,1234.0
1245.5,264.9
1622.5,343.0
10166.7,2054.2
6481.4,1353.2
4880.9,990.0
5912.2,1182.4
3992.4,805.5
4213.3,987.9
9359.1,1905.5
5168.7,1068.4
8505.0,1721.9
2832.9,566.6
32030.1,6562.0
7877.6,1593.9
11123.9,2234.0
16219.9,3273.5
4061.4,831.3
7212.8,1446.1
25735.1,5287.2
2669.4,533.9
23848.2,4922.5
17964.8,3658.6
3575.3,719.6
8109.3,1637.3
15968.4,3300.3
4061.4,831.3
18123.3,3694.0
7421.9,1511.1
8081.5,1742.9
4541.3,916.3
13799.8,2901.4
10449.4,2113.5
5366.1,1078.2
4220.9,860.7
14912.8,2993.1
4581.2,916.2
2233.5,450.4
13848.2,2802.5
18564.9,3807.8
7874.1,1677.4
11888.1,2480.3
8256.4,1765.7
19523.0,3912.9
6680.8,1404.1
5970.7,1211.8
8343.5,1695.7
4132.9,873.2
14555.5,2938.8
9718.3,1962.1
7973.4,1709.1
7053.5,1411.8
4430.7,958.5
16703.0,3460.2
14755.4,2971.6
21612.0,4341.4
4214.1,850.3
3039.6,627.6
1008.5,209.5
2197.0,497.9
6599.3,1357.5
8508.6,1726.8
19177.2,4139.6
7071.0,1433.7
18295.5,3774.2
8056.5,1616.9
7706.8,1555.2
4860.0,1025.6
1033.8,206.7
9524.3,1979.6
12808.0,2587.4
6463.0,1341.4
6999.5,1414.9
4319.9,913.3
21318.1,4321.6
5150.5,1033.2
16574.0,3384.6
7874.1,1677.4
2500.9,524.1
2116.4,434.0
2743.0,550.2
19404.9,3980.4
22630.8,4560.6
5279.0,1074.2
7906.7,1655.5
9181.3,1864.6
13660.9,2914.6
3534.5,719.1
3672.0,734.4
14275.4,2880.8
9718.3,1962.1
13619.5,2762.6
7325.5,1477.6
8100.8,1660.5
11025.0,2223.7
12278.1,2546.1
7412.0,1574.2
9718.3,1962.1
2891.2,613.6
10801.3,2223.5
4558.3,946.6
7906.7,1655.5
4846.0,1077.3
13399.0,2797.4
9648.8,1943.4
5702.0,1140.4
3474.2,792.8
17941.4,3651.2
9164.9,1857.6
5499.2,1106.8
8296.6,1668.2
10891.1,2239.8
4382.2,880.5
4682.7,938.7
3394.7,692.0
8079.4,1649.6
4636.9,927.4
3898.5,795.2
7631.6,1540.9
10036.2,2058.0
9551.4,1947.5
1416.3,287.0
8570.5,1739.0
10329.6,2085.2
19818.4,4464.0
5288.3,1080.1
1593.6,329.1
17589.7,3557.4
13513.4,2847.8
8794.7,1801.3
16837.8,3389.2
11126.9,2246.7
6023.8,1250.4
10891.1,2239.8
22207.4,4882.0
2387.4,507.8
12157.2,2536.1
8789.4,1798.8
16422.8,3325.1
10573.4,2297.9
1147.0,232.4
7938.5,1652.1
22630.8,4560.6
6582.5,1316.5
8608.9,1772.0
4032.7,808.7
2891.2,613.6
6543.2,1359.5
23346.5,5205.0
2559.6,538.5
13705.6,2789.9
7417.0,1531.8
8035.1,1617.8
2090.1,448.9
7142.1,1447.7
7408.5,1499.3
8461.7,1723.5
30769.1,6324.2
6013.4,1208.5
28126.0,6676.6
14704.6,3350.8
8607.4,1730.4
6020.9,1249.4
10960.6,2198.9
3265.5,663.2
22630.8,4560.6
4286.3,865.0
11090.2,2262.2
6654.3,1339.2
2488.1,505.6
6921.1,1433.0
11588.1,2345.1
20125.3,4403.8
4498.2,899.6
8301.4,1666.4
2138.3,444.2
21479.9,5424.6
11191.1,2280.1
12325.6,2501.1
20736.2,4187.5
17118.1,3467.3
7950.3,1653.2
9344.4,1944.4
5313.2,1067.7
23921.5,5367.0
9062.0,1836.0
3692.2,743.2
7442.1,1561.7
5353.0,1131.8
13489.0,2881.7
6049.6,1263.8
17118.2,3460.8
7865.2,1580.3
5583.2,1144.1
5725.0,1190.3
9460.1,1899.0
2233.5,450.4
14488.0,3724.6
7315.5,1492.7
6173.4,1259.0
21286.2,4389.6
5169.1,1054.2
17803.6,3965.2
25785.3,5221.0
9278.3,1899.2
3700.8,828.5
9278.3,1899.2
4295.3,871.1
10895.7,2381.3
6345.3,1280.1
5547.1,1109.4
14426.1,2913.2
5679.2,1138.7
1450.3,290.0
7874.1,1677.4
10907.3,2211.7
6255.4,1254.1
27056.7,5493.6
6639.3,1327.8
2194.8,438.9
21702.5,4840.8
2141.3,440.5
10306.5,2085.2
13186.4,2885.7
4818.6,963.7
12882.3,2737.5
9574.5,2006.3
21319.4,4655.8
7874.1,1677.4
7369.2,1478.0
12863.7,2599.6
8002.2,1609.3
8994.2,1821.4
7096.3,1430.1
5418.9,1083.8
6160.6,1244.4
11157.3,2314.1
13125.0,2753.9
9995.1,2152.0
2743.0,550.2
8100.6,1747.2
4482.5,907.8
8035.1,1617.8
16001.7,3222.5
6919.3,1424.8
6730.6,1364.6
9396.9,2026.3
2823.5,564.7
10406.7,2128.6
15375.8,3078.4
1506.9,330.9
22992.3,4968.5
2580.2,595.4
5435.5,1105.7
2872.0,596.6
17859.4,3684.4
1983.6,396.7
4279.0,894.1
17716.0,4031.0
5589.5,1136.5
2880.8,701.1
10028.3,2135.5
8363.8,1681.6
7010.4,1451.1
7504.1,1530.3
4044.6,827.3
5353.9,1077.8
18129.1,3669.7
1895.2,393.9
5216.2,1057.6
7874.1,1677.4
4932.2,986.4
8068.1,1614.5
22684.3,4604.0
9079.4,1826.6
2021.6,414.6
8209.1,1663.4
6872.3,1403.1
20438.9,4142.3
7451.6,1501.9
3230.1,654.6
7853.6,1615.7
4566.7,953.6
2060.3,433.5
10165.1,2033.0
3869.4,820.5
5994.3,1254.8
8322.7,1691.2
11737.0,2391.5
18322.9,3756.8
2382.4,505.1
4230.5,871.8
11122.6,2386.8
9717.1,1996.7
6784.5,1488.2
2832.8,566.5
2743.0,550.2
18956.7,3879.0
3594.3,722.3
6141.5,1272.1
14704.6,3350.8
18359.0,3781.2
6941.1,1407.4
12491.7,2534.3
3474.2,792.8
2527.5,569.1
13426.1,2699.5
2260.4,453.9
9460.1,1899.0
9718.3,1962.1
9278.3,1899.2
6258.2,1274.7
6078.4,1220.5
4106.3,846.8
8363.8,1681.6
2516.5,522.4
2789.2,557.8
4908.6,1032.5
17436.1,4367.5
8383.7,1710.3
3886.6,777.3
7359.6,1574.1
3644.7,728.9
26876.1,5474.9
928.4,217.7
11151.9,2240.6
6099.1,1246.7
2527.5,569.1
4976.8,1022.2
8109.3,1637.3
22630.8,4560.6
2995.8,626.4
4201.3,840.2
5044.5,1010.8
16795.5,3388.7
8910.5,1893.3
8736.9,1844.9
23848.2,4922.5
4067.1,836.0
9966.1,2045.9
8577.5,1805.6
7947.2,1604.4
8112.8,1626.2
10326.2,2078.9
8594.5,1741.6
7668.8,1557.7
16767.5,3383.1
8317.8,1663.5
6918.3,1438.7
22579.3,5292.8
3234.0,646.8
6299.3,1259.8
8136.3,1729.4
12282.8,2456.5
11737.1,2347.4
15408.5,3167.5
7511.3,1566.7
5575.4,1145.9
4106.3,846.8
12931.4,2640.7
5350.7,1238.1
8361.8,1786.2
11810.4,2786.9
12177.4,2435.4
6286.6,1313.7
8168.2,1657.3
6702.3,1345.3
9880.7,2018.0
3656.0,747.5
7096.3,1430.1
21118.7,4274.0
5790.4,1162.9
7099.1,1419.8
5516.6,1202.8
7906.7,1655.5
5812.0,1192.7
7056.9,1485.3
3349.1,679.6
4208.4,844.3
8255.6,1672.9
16601.3,3381.6
10036.2,2058.0
7607.5,1558.8
9460.1,1899.0
18735.5,4514.6
2391.9,496.8
4059.4,839.9
7054.8,1523.1
12662.6,2570.8
29804.8,6105.5
8209.1,1663.4
16497.3,3447.2
4793.9,975.5
16121.1,3313.3
9960.2,2020.7
19334.1,3920.6
10891.1,2239.8
7150.5,1440.9
2880.8,701.1
5050.9,1017.2
18909.8,3846.0
8081.5,1742.9
22086.4,4487.0
986.2,204.3
4896.9,1013.4
10778.4,2273.9
6495.6,1329.1
6818.8,1376.0
4594.3,923.1
8588.2,1720.9
2318.0,472.5
5521.6,1109.6
8000.0,1610.8
16263.7,3328.0
2319.3,497.9
11774.2,2401.8
16477.3,3359.5
18933.1,3846.0
2527.5,569.1
19781.7,4025.4
10236.8,2177.6
5422.1,1088.5
3551.2,756.7
15508.0,3162.1
7903.5,1709.7
11847.4,2403.4
11317.9,2274.3
9127.7,1870.4
9858.1,2004.4
1135.9,228.1
3974.3,812.6
14708.5,3084.1
6903.2,1392.9
3999.2,831.5
5405.4,1114.2
2294.7,458.9
7806.2,1572.0
11025.0,2223.7
11701.9,2731.2
4993.2,1022.4
15312.6,3083.1
8082.3,1616.4
4913.9,1045.8
6895.6,1411.1
14939.2,3026.1
4677.3,959.7
11742.8,2367.1
6480.2,1317.3
5634.6,1225.8
15373.4,3268.6
10483.9,2253.8
9164.9,1857.6
7154.7,1446.3
16531.2,3483.5
4498.2,899.6
3265.5,663.2
17526.1,3683.3
11847.4,2403.4
12074.2,2436.2
6699.7,1348.4
5668.3,1137.0
2739.6,551.0
12173.7,2485.5
2743.0,550.2
12882.2,2682.3
22498.2,4574.5
20769.5,4166.3
14236.0,2898.9
10619.8,2341.3
20212.6,4101.7
6173.1,1270.2
6205.7,1251.5
2246.7,451.1
7906.1,1592.3
9223.8,1873.4
16531.2,3483.5
10218.9,2108.1
2713.3,575.7
6001.0,1227.3
12448.9,2513.3
16907.1,3434.0
13088.0,2666.3
4686.6,1029.2
2777.1,574.8
9703.7,2078.1
12904.2,2639.0
2559.6,538.5
22280.8,4502.4
10926.9,2240.4
17941.4,3651.2
2545.9,524.2
5420.1,1084.0
11647.0,2341.7
2580.3,527.1
20815.4,4949.1
2878.6,602.4
7361.1,1487.7
16531.2,3483.5
4715.5,979.2
7499.2,1577.4
6418.5,1330.7
5020.4,1030.8
11407.9,2414.8
13399.0,2797.4
5692.7,1165.8
4377.9,918.6
13873.3,2801.3
8961.5,1802.6
3162.3,632.4
8081.5,1742.9
28249.6,5814.0
1444.1,306.5
2739.6,551.0
1624.9,355.3
17803.6,3965.2
1727.1,345.4
15938.9,3299.6
12156.5,2511.1
8248.4,1669.4
4715.5,979.2
6742.9,1365.6
13184.5,2742.7
4980.1,1015.5
8673.0,2028.7
5126.0,1043.6
7351.1,1490.3
4631.6,952.6
15893.7,3196.9
3898.0,787.8
12990.4,2635.1
9718.3,1962.1
11061.2,2244.8
7806.2,1572.0
3674.0,762.7
20594.9,4191.5
803.4,160.7
14518.3,2927.0
1728.1,356.9
7906.7,1655.5
6915.1,1396.6
14823.6,3083.2
3632.5,745.0
2962.6,606.1
5101.0,1074.4
11986.0,2410.5
12946.7,2629.1
11693.6,2391.2
6386.2,1342.4
4913.9,1045.8
4429.2,888.9
18735.5,4514.6
10509.6,2170.5
24606.6,5273.2
4430.7,958.5
7906.7,1655.5
2159.7,436.7
9507.9,1915.1
8235.5,1665.0
7421.9,1511.1
7282.8,1536.5
13993.7,2818.7
19295.5,4359.8
5883.5,1231.8
10509.6,2170.5
7021.0,1427.1
10957.4,2264.0
20626.2,4143.5
7479.1,1504.7
8077.5,1689.1
10801.3,2223.5
9667.9,1960.1
10633.8,2203.4
763.7,186.6
5368.2,1147.8
11039.9,2253.5
6298.8,1278.9
19578.8,4454.8
5172.5,1034.5
11344.0,2331.3
11563.6,2459.8
11198.6,2260.1
15610.1,3122.0
15592.1,3158.9
16541.5,3387.8
5699.5,1198.6
5636.7,1168.0
12423.3,2618.9
25614.9,5901.4
21143.2,5421.9
3933.6,786.7
13429.4,2756.5
23848.2,4922.5
21596.3,4365.4
6023.8,1250.4
5912.1,1198.9
6079.2,1221.7
7120.8,1436.8
14682.8,3025.6
6843.6,1388.4
3263.4,661.1
4858.6,987.2
6919.3,1424.8
5082.2,1025.5
18532.2,3714.7
15512.4,3153.7
1202.0,249.0
11994.2,2422.6
6230.5,1276.9
26160.7,5374.4
18351.9,3736.0
12902.8,2627.3
9896.8,2006.4
4408.6,919.1
8847.6,1780.9
7814.1,1574.4
11842.7,2430.3
7950.3,1653.2
5975.2,1226.8
4902.5,1049.5
17081.5,3531.1
7692.8,1549.4
23081.6,4635.4
17803.6,3965.2
17444.6,3585.8
6142.2,1228.4
5537.9,1125.5
2694.4,569.8
7576.8,1567.7
9527.2,1910.4
11046.3,2308.6
17744.5,4371.9
3220.4,666.0
11005.8,2240.5
13647.5,2782.1
7443.3,1499.5
15641.6,3247.8
17268.8,4265.0
3594.3,722.3
14742.5,3201.4
14935.6,3120.1
1432.3,302.5
5247.2,1051.4
4065.6,838.8
21702.5,4840.8
8037.9,1616.4
4253.9,940.1
5490.2,1167.4
10200.8,2078.7
7373.4,1505.7
11407.5,2516.7
1289.5,258.8
2425.6,535.8
8199.9,1654.7
3474.2,792.8
5694.7,1144.3
5385.2,1107.5
3474.2,792.8
2182.2,438.2
2260.4,453.9
6517.2,1321.9
4071.9,860.7
11842.7,2430.3
21038.5,4233.9
2786.6,567.7
2260.4,453.9
4715.5,979.2
5342.0,1107.6
13779.0,2814.5
6082.2,1316.1
13797.9,2930.6
3632.5,745.0
3373.0,702.0
13752.5,2754.8
10028.4,2034.0
1881.9,387.6
2581.1,526.5
14055.1,2885.2
2756.3,553.4
8231.9,1665.2
5216.2,1057.6
5377.7,1084.4
24079.0,5632.8
17444.6,3585.8
15419.7,3153.6
4784.4,979.7
6019.7,1203.9
7311.8,1529.5
7938.5,1652.1
2332.3,487.5
5970.7,1211.8
13816.3,2812.9
22660.0,5288.8
6474.6,1427.1
3697.9,741.4
2424.9,485.0
1848.6,369.7
5092.5,1042.8
5919.2,1183.8
8421.3,1699.8
3252.3,652.6
2702.4,631.9
9103.2,1945.5
6166.6,1233.3
8390.1,1735.0
8778.8,1798.5
6631.9,1404.7
13757.5,2754.8
4565.4,970.2
5317.3,1087.0
1725.1,362.4
24341.3,4992.2
3315.8,663.1
10099.9,2032.9
16767.5,3383.1
10891.1,2239.8
1675.1,335.0
9171.6,1839.0
5048.9,1052.1
4636.9,927.4
8035.1,1617.8
2012.6,425.6
10050.3,2086.0
5384.5,1108.9
7631.6,1570.1
13834.2,2854.8
20833.0,4318.4
11632.7,2375.3
11700.0,2410.7
16256.4,3303.9
7479.1,1504.7
7583.5,1539.2
4527.8,995.9
18204.6,3663.1
17046.2,3520.4
17444.6,3585.8
6550.6,1539.9
27140.2,6233.7
5950.4,1261.1
2743.1,550.3
9278.3,1899.2
9278.3,1899.2
6420.5,1286.3
2728.0,576.2
4787.4,959.5
3997.7,803.7
15269.6,3209.3
4035.3,842.3
7805.8,1657.3
7874.1,1677.4
6957.5,1440.9
18382.0,3706.8
4884.8,999.1
12177.4,2435.4
8256.4,1765.7
20542.6,4447.5
5485.2,1131.6
12291.5,2480.3
8328.8,1705.7
677.1,135.4
2225.0,477.5
4050.0,810.0
3538.1,707.6
23247.5,4776.0
9338.4,1875.1
6893.0,1383.5
5145.5,1101.0
8588.2,1720.9
4985.9,1041.3
13571.2,2718.9
13094.6,2618.9
13278.7,2737.0
5092.8,1043.5
14035.7,2904.6
21214.3,4467.0
18687.0,3861.2
10099.9,2032.9
8125.7,1645.6
6268.4,1281.9
7624.0,1535.6
2743.0,550.2
6083.9,1296.7
13676.9,2766.5
8454.4,1709.4
10208.2,2072.0
2587.4,532.4
14555.5,2938.8
15593.0,3150.4
4246.9,875.6
12916.1,2646.2
1155.6,231.1
9065.3,1845.8
4298.0,931.4
23103.4,5478.4
7408.8,1485.2
6779.6,1421.9
722.7,150.8
10891.1,2239.8
2564.7,512.9
10419.9,2154.2
6876.5,1398.1
6757.4,1463.2
9279.9,1900.1
4781.9,994.2
16949.3,3429.8
7471.6,1494.3
4945.2,1009.5
10371.6,2091.9
17299.8,3494.8
18450.8,3815.6
10474.4,2094.8
10527.8,2132.3
23977.0,4926.9
6835.2,1367.0
6009.3,1206.0
16703.8,3443.4
5117.8,1080.6
14726.4,2978.6
1622.5,343.0
15705.9,3279.7
4294.1,861.5
3978.5,795.7
13928.2,2942.5
16831.6,3472.4
10891.1,2239.8
9278.3,1899.2
2702.4,631.9
13719.8,2784.0
5153.5,1035.0
8725.1,1763.1
2743.0,550.2
2820.1,587.8
18769.3,4083.4
5472.5,1094.5
5577.4,1170.0
13542.0,2803.4
13147.4,2700.1
10258.9,2068.7
14825.8,3014.4
12298.3,2488.9
4212.6,891.9
313.4,62.7
7132.6,1437.3
10610.3,2168.7
2743.1,550.3
7615.0,1553.9
2800.6,560.1
4612.2,941.5
6585.5,1343.6
11050.7,2393.5
5902.1,1199.4
15798.9,3185.7
2245.9,480.2
8038.7,1708.7
33950.4,7568.0
5606.4,1121.3
8726.1,1819.4
4456.4,895.3
2891.2,613.6
14007.5,2948.3
8897.8,1796.2
8853.6,1779.6
5668.4,1135.7
17625.7,3606.1
17097.7,3444.8
7479.1,1504.7
13132.2,2867.6
6526.5,1314.8
15943.1,3281.5
11685.7,2455.9
7623.7,1537.4
24664.5,4984.4
4677.3,959.7
2702.4,631.9
4814.7,962.9
6256.9,1258.2
4715.5,979.2
6443.2,1302.8
425.5,85.1
3679.0,757.7
11126.9,2246.7
7755.8,1598.9
8024.5,1637.5
14033.1,2854.9
6791.1,1380.1
16016.1,3244.2
4719.2,954.0
28333.5,5814.4
6526.9,1317.0
